STATION,STATION_NAME,DATE,DLY-GRDD-BASE40,DLY-GRDD-BASE45,DLY-GRDD-BASE50,DLY-GRDD-BASE55,DLY-GRDD-BASE57,DLY-GRDD-BASE60,DLY-GRDD-BASE65,DLY-GRDD-BASE70,DLY-GRDD-BASE72,DLY-GRDD-TB4886,DLY-GRDD-TB5086,DLY-CLDD-BASE45,DLY-CLDD-BASE50,DLY-CLDD-BASE55,DLY-CLDD-BASE57,DLY-CLDD-BASE60,DLY-CLDD-NORMAL,DLY-CLDD-BASE70,DLY-CLDD-BASE72,DLY-HTDD-BASE40,DLY-HTDD-BASE45,DLY-HTDD-BASE50,DLY-HTDD-BASE55,DLY-HTDD-BASE57,DLY-HTDD-BASE60,DLY-HTDD-NORMAL,DLY-PRCP-25PCTL,DLY-SNWD-25PCTL,DLY-SNOW-25PCTL,DLY-PRCP-50PCTL,DLY-SNWD-50PCTL,DLY-SNOW-50PCTL,DLY-PRCP-75PCTL,DLY-SNWD-75PCTL,DLY-SNOW-75PCTL,MTD-PRCP-NORMAL,MTD-SNOW-NORMAL,YTD-PRCP-NORMAL,YTD-SNOW-NORMAL,DLY-PRCP-PCTALL-GE001HI,DLY-PRCP-PCTALL-GE010HI,DLY-PRCP-PCTALL-GE050HI,DLY-PRCP-PCTALL-GE100HI,DLY-SNWD-PCTALL-GE001WI,DLY-SNWD-PCTALL-GE010WI,DLY-SNWD-PCTALL-GE003WI,DLY-SNWD-PCTALL-GE005WI,DLY-SNOW-PCTALL-GE001TI,DLY-SNOW-PCTALL-GE010TI,DLY-SNOW-PCTALL-GE100TI,DLY-SNOW-PCTALL-GE030TI,DLY-SNOW-PCTALL-GE050TI,DLY-TAVG-NORMAL,DLY-DUTR-NORMAL,DLY-TMAX-NORMAL,DLY-TMIN-NORMAL,DLY-TAVG-STDDEV,DLY-DUTR-STDDEV,DLY-TMAX-STDDEV,DLY-TMIN-STDDEV
GHCND:USC00295084,LOS ALAMOS NM US,20100921,10,7,5,2,2,1,-4321,-4321,0,7,6,7,5,2,2,1,-4321,-4321,0,-4321,-4321,-4321,1,1,2,4,0.08,-1692,-169.2,0.30,-1692,-169.2,0.74,-1692,-169.2,3.81,0.0,37.80,98.0,296,160,41,6,-9999,0,0,0,-9999,-9999,0,-9999,0,14.6,-4.3,21.3,7.8,-14.8,-14.8,-14.1,-14.8
GHCND:USC00295084,LOS ALAMOS NM US,20100922,10,7,4,2,2,1,-4321,-4321,0,7,6,7,4,2,2,1,-4321,-4321,0,-4321,-4321,-4321,1,1,2,4,0.08,-1692,-169.2,0.30,-1692,-169.2,0.74,-1692,-169.2,3.96,0.0,37.95,98.0,291,157,40,6,-9999,0,0,0,-9999,-9999,0,-9999,0,14.4,-4.3,21.1,7.6,-14.8,-14.7,-14.1,-14.8
GHCND:USC00295084,LOS ALAMOS NM US,20100923,9,7,4,2,2,1,-4321,-4321,0,6,6,7,4,2,2,1,-4321,-4321,0,-4321,-4321,-4321,1,1,2,4,0.08,-1692,-169.2,0.30,-1692,-169.2,0.74,-1692,-169.2,4.11,0.0,38.10,98.0,286,155,39,6,-9999,0,0,0,-9999,-9999,0,-9999,0,14.2,-4.3,20.9,7.4,-14.7,-14.7,-14.1,-14.8
GHCND:USC00295084,LOS ALAMOS NM US,20100924,9,7,4,2,1,1,-4321,-4321,0,6,6,7,4,2,1,1,-4321,-4321,0,-4321,-4321,-4321,1,1,2,4,0.08,-1692,-169.2,0.30,-1692,-169.2,0.74,-1692,-169.2,4.27,0.0,38.25,98.0,282,152,39,6,-9999,0,-9999,-9999,-9999,-9999,0,-9999,0,13.9,-4.3,20.7,7.2,-14.7,-14.7,-14.0,-14.7
GHCND:USC00295084,LOS ALAMOS NM US,20100925,9,7,4,2,1,1,-4321,-4321,0,6,6,7,4,2,1,1,-4321,-4321,0,-4321,-4321,-4321,1,1,2,4,0.08,-1692,-169.2,0.30,-1692,-169.2,0.74,-1692,-169.2,4.39,0.0,38.38,98.0,277,150,38,6,-9999,0,-9999,-9999,-9999,-9999,0,-9999,0,13.7,-4.3,20.5,7.0,-14.7,-14.7,-14.0,-14.7
GHCND:USC00295084,LOS ALAMOS NM US,20100926,9,6,4,2,1,1,-4321,0,0,6,5,6,4,2,1,1,-4321,0,0,-4321,-4321,-4321,1,2,2,5,0.08,-1692,-169.2,0.30,-1692,-169.2,0.74,-1692,-169.2,4.55,0.0,38.53,98.0,273,149,38,7,-9999,0,-9999,-9999,-9999,-9999,0,-9999,0,13.5,-4.3,20.3,6.8,-14.7,-14.7,-13.9,-14.7
GHCND:USC00295084,LOS ALAMOS NM US,20100927,9,6,4,2,1,1,-4321,0,0,6,5,6,4,2,1,1,-4321,0,0,-4321,-4321,1,1,2,3,5,0.10,-1692,-169.2,0.30,-1692,-169.2,0.74,-1692,-169.2,4.70,0.0,38.68,98.0,270,147,38,7,-9999,0,-9999,-9999,-9999,-9999,0,-9999,0,13.3,-4.3,20.1,6.6,-14.6,-14.6,-13.9,-14.7
GHCND:USC00295084,LOS ALAMOS NM US,20100928,9,6,3,2,1,1,-4321,0,0,6,5,6,3,2,1,1,-4321,0,0,-4321,-4321,1,1,2,3,5,0.10,-1692,-169.2,0.30,-1692,-169.2,0.74,-1692,-169.2,4.83,0.0,38.81,98.0,267,146,37,7,-9999,0,-9999,-9999,-9999,-9999,0,-9999,0,13.1,-4.3,19.8,6.4,-14.6,-14.6,-13.9,-14.6
GHCND:USC00295084,LOS ALAMOS NM US,20100929,8,6,3,1,1,1,-4321,0,0,6,5,6,3,1,1,1,-4321,0,0,-4321,-4321,1,1,2,3,6,0.10,-1692,-169.2,0.30,-1692,-169.2,0.74,-1692,-169.2,4.98,0.0,38.96,98.0,264,144,37,7,-9999,0,-9999,-9999,-9999,-9999,0,-9999,-9999,12.9,-4.3,19.6,6.2,-14.6,-14.6,-13.8,-14.6
GHCND:USC00295084,LOS ALAMOS NM US,20100930,8,6,3,1,1,-4321,-4321,0,0,6,5,6,3,1,1,-4321,-4321,0,0,-4321,-4321,1,1,2,3,6,0.10,-1692,-169.2,0.30,-1692,-169.2,0.74,-1692,-169.2,5.11,0.0,39.09,98.0,261,143,37,7,-9999,0,-9999,-9999,-9999,-9999,0,-9999,-9999,12.7,-4.3,19.4,5.9,-14.6,-14.6,-13.8,-14.6
GHCND:USC00295084,LOS ALAMOS NM US,20101001,8,6,3,1,1,-4321,-4321,0,0,5,4,6,3,1,1,-4321,-4321,0,0,-4321,-4321,1,2,2,3,6,0.10,-1692,-169.2,0.33,-1692,-169.2,0.74,-1692,-169.2,0.15,0.0,39.24,98.3,259,142,36,7,7,0,3,2,8,7,0,3,1,12.5,-4.3,19.2,5.8,-14.5,-14.6,-13.8,-14.6
GHCND:USC00295084,LOS ALAMOS NM US,20101002,8,5,3,1,1,-4321,-4321,0,0,5,4,5,3,1,1,-4321,-4321,0,0,-4321,-4321,1,2,2,3,6,0.10,-1692,-169.2,0.33,-1692,-169.2,0.74,-1692,-169.2,0.30,0.0,39.40,98.3,256,140,36,7,8,0,4,2,9,7,0,4,1,12.3,-4.3,19.0,5.6,-14.5,-14.6,-13.8,-14.6
GHCND:USC00295084,LOS ALAMOS NM US,20101003,8,5,3,1,1,-4321,-4321,0,0,5,4,5,3,1,1,-4321,-4321,0,0,-4321,-4321,1,2,2,4,6,0.10,-1692,-169.2,0.33,-1692,-169.2,0.74,-1692,-169.2,0.46,0.3,39.55,98.3,253,139,36,7,10,0,4,3,10,8,0,4,1,12.1,-4.4,18.8,5.4,-14.4,-14.6,-13.7,-14.5
GHCND:USC00295084,LOS ALAMOS NM US,20101004,7,5,2,1,1,-4321,-4321,0,0,5,4,5,2,1,1,-4321,-4321,0,0,-4321,-4321,1,2,2,4,7,0.10,-1692,-169.2,0.33,-1692,-169.2,0.74,-1692,-169.2,0.58,0.3,39.67,98.3,250,137,36,7,11,0,5,3,11,9,0,4,1,11.9,-4.4,18.6,5.2,-14.4,-14.6,-13.7,-14.5
GHCND:USC00295084,LOS ALAMOS NM US,20101005,7,4,2,1,1,-4321,-4321,0,0,5,4,4,2,1,1,-4321,-4321,0,0,-4321,-4321,1,2,3,4,7,0.10,-1692,-169.2,0.33,-1692,-169.2,0.74,-1692,-169.2,0.74,0.3,39.83,98.6,246,136,35,7,12,1,5,3,12,9,1,5,1,11.7,-4.4,18.4,5.0,-14.4,-14.5,-13.7,-14.5
GHCND:USC00295084,LOS ALAMOS NM US,20101006,7,4,2,1,1,-4321,-4321,0,0,4,4,4,2,1,1,-4321,-4321,0,0,-4321,-4321,1,2,3,4,7,0.10,-1692,-169.2,0.33,-1692,-169.2,0.76,-1692,-169.2,0.86,0.3,39.95,98.6,243,134,35,7,13,1,6,3,13,10,1,5,1,11.5,-4.4,18.2,4.8,-14.4,-14.5,-13.6,-14.4
GHCND:USC00295084,LOS ALAMOS NM US,20101007,7,4,2,1,1,-4321,-4321,0,0,4,4,4,2,1,1,-4321,-4321,0,0,-4321,-4321,1,2,3,4,7,0.10,-1692,-169.2,0.33,-1692,-169.2,0.76,-1692,-169.2,1.02,0.5,40.11,98.6,240,133,35,7,14,1,6,4,14,11,1,6,1,11.3,-4.4,17.9,4.6,-14.4,-14.5,-13.6,-14.4
GHCND:USC00295084,LOS ALAMOS NM US,20101008,7,4,2,1,-4321,-4321,-4321,0,0,4,4,4,2,1,-4321,-4321,-4321,0,0,-4321,1,1,2,3,4,7,0.10,-1692,-169.2,0.33,-1692,-169.2,0.76,-1692,-169.2,1.14,0.5,40.23,98.8,237,132,34,7,16,1,7,4,15,12,1,6,2,11.1,-4.4,17.8,4.4,-14.3,-14.4,-13.6,-14.4
GHCND:USC00295084,LOS ALAMOS NM US,20101009,7,4,2,1,-4321,-4321,-4321,0,0,4,4,4,2,1,-4321,-4321,-4321,0,0,-4321,1,1,2,3,4,7,0.10,-1692,-169.2,0.33,-1692,-169.2,0.76,-1692,-169.2,1.27,0.8,40.36,98.8,234,131,34,7,17,1,7,4,17,13,1,6,2,10.9,-4.5,17.6,4.3,-14.3,-14.4,-13.5,-14.4
GHCND:USC00295084,LOS ALAMOS NM US,20101010,6,4,2,1,-4321,-4321,-4321,0,0,4,4,4,2,1,-4321,-4321,-4321,0,0,-4321,1,1,3,3,5,8,0.10,-1692,-169.2,0.33,-1692,-169.2,0.76,-1692,-169.2,1.40,0.8,40.49,99.1,231,130,34,7,19,1,8,4,18,14,1,7,2,10.7,-4.5,17.3,4.1,-14.3,-14.4,-13.5,-14.4
GHCND:USC00295084,LOS ALAMOS NM US,20101011,6,4,2,1,-4321,-4321,-4321,0,0,4,4,4,2,1,-4321,-4321,-4321,0,0,-4321,1,1,3,3,5,8,0.10,-1692,-169.2,0.33,-1692,-169.2,0.76,-1692,-169.2,1.55,1.0,40.64,99.1,228,128,34,7,21,1,8,5,20,15,1,7,2,10.6,-4.6,17.2,3.9,-14.3,-14.4,-13.4,-14.4
GHCND:USC00295084,LOS ALAMOS NM US,20101012,6,3,2,1,-4321,-4321,-4321,0,0,4,3,3,2,1,-4321,-4321,-4321,0,0,-4321,1,1,3,4,5,8,0.13,-1692,-169.2,0.33,-1692,-169.2,0.76,-1692,-169.2,1.68,1.3,40.77,99.3,226,127,33,7,22,1,9,5,21,16,1,8,2,10.3,-4.6,16.9,3.7,-14.2,-14.4,-13.4,-14.4
GHCND:USC00295084,LOS ALAMOS NM US,20101013,6,3,2,1,-4321,-4321,-4321,0,0,4,3,3,2,1,-4321,-4321,-4321,0,0,-4321,1,1,3,4,6,8,0.13,-1692,-169.2,0.33,-1692,-169.2,0.76,-1692,-169.2,1.80,1.3,40.89,99.6,224,126,33,7,24,1,9,5,22,16,1,8,2,10.2,-4.6,16.8,3.6,-14.2,-14.4,-13.3,-14.3
GHCND:USC00295084,LOS ALAMOS NM US,20101014,6,3,2,1,-4321,-4321,-4321,0,0,4,3,3,2,1,-4321,-4321,-4321,0,0,-4321,1,2,3,4,6,8,0.13,-1692,-169.2,0.33,-1692,-169.2,0.76,-1692,-169.2,1.96,1.5,41.05,99.8,222,125,33,7,26,1,10,5,24,17,1,8,3,10.0,-4.6,16.6,3.4,-14.2,-14.4,-13.3,-14.3
GHCND:USC00295084,LOS ALAMOS NM US,20101015,6,3,1,1,-4321,-4321,-4321,0,0,4,3,3,1,1,-4321,-4321,-4321,0,0,-4321,1,2,3,4,6,8,0.13,-1692,-169.2,0.33,-1692,-169.2,0.76,-1692,-169.2,2.08,1.8,41.17,99.8,220,124,32,7,27,1,10,5,25,18,1,8,3,9.8,-4.7,16.4,3.2,-14.2,-14.4,-13.3,-14.3
GHCND:USC00295084,LOS ALAMOS NM US,20101016,6,3,1,1,-4321,-4321,-4321,0,0,4,3,3,1,1,-4321,-4321,-4321,0,0,-4321,1,2,3,4,6,9,0.13,-1692,-169.2,0.33,-1692,-169.2,0.76,-1692,-169.2,2.21,2.0,41.30,100.1,218,123,32,6,29,1,11,6,27,19,1,9,3,9.6,-4.7,16.2,3.1,-14.1,-14.3,-13.2,-14.3
GHCND:USC00295084,LOS ALAMOS NM US,20101017,5,3,1,-4321,-4321,-4321,0,0,0,4,3,3,1,-4321,-4321,-4321,0,0,0,-4321,1,2,3,4,6,9,0.13,-1692,-169.2,0.33,-1692,-169.2,0.74,-1692,-169.2,2.34,2.0,41.43,100.3,216,122,32,6,30,1,12,6,28,20,1,9,3,9.4,-4.7,16.0,2.9,-14.1,-14.3,-13.2,-14.3
GHCND:USC00295084,LOS ALAMOS NM US,20101018,5,3,1,-4321,-4321,-4321,0,0,0,3,3,3,1,-4321,-4321,-4321,0,0,0,1,1,2,4,4,6,9,0.13,-1692,-169.2,0.33,-1692,-169.2,0.74,-1692,-169.2,2.46,2.3,41.55,100.6,215,121,32,6,32,1,12,6,30,21,1,9,4,9.3,-4.7,15.8,2.8,-14.1,-14.3,-13.2,-14.2
GHCND:USC00295084,LOS ALAMOS NM US,20101019,5,3,1,-4321,-4321,-4321,0,0,0,3,3,3,1,-4321,-4321,-4321,0,0,0,1,1,2,4,5,7,9,0.13,-1692,-169.2,0.33,-1692,-169.2,0.74,-1692,-169.2,2.59,2.5,41.68,100.8,213,120,31,6,34,1,13,6,31,22,1,10,4,9.1,-4.8,15.6,2.6,-14.0,-14.3,-13.1,-14.2
GHCND:USC00295084,LOS ALAMOS NM US,20101020,5,3,1,-4321,-4321,-4321,0,0,0,3,3,3,1,-4321,-4321,-4321,0,0,0,1,1,2,4,5,7,9,0.13,-1692,-169.2,0.33,-1692,-169.2,0.74,-1692,-169.2,2.72,2.8,41.81,100.8,212,119,31,6,36,1,13,6,33,23,1,10,4,8.9,-4.8,15.4,2.4,-14.0,-14.3,-13.1,-14.2
GHCND:USC00295084,LOS ALAMOS NM US,20101021,4,2,1,-4321,-4321,-4321,0,0,0,3,3,2,1,-4321,-4321,-4321,0,0,0,1,1,2,4,5,7,9,0.13,-1692,-169.2,0.33,-1692,-169.2,0.74,-1692,-169.2,2.84,3.0,41.94,101.1,211,118,31,6,38,1,14,7,35,24,1,11,4,8.7,-4.8,15.2,2.3,-13.9,-14.3,-13.1,-14.2
GHCND:USC00295084,LOS ALAMOS NM US,20101022,4,2,1,-4321,-4321,-4321,0,0,0,3,3,2,1,-4321,-4321,-4321,0,0,0,1,1,2,4,6,7,10,0.13,-1692,-169.2,0.30,-1692,-169.2,0.74,-1692,-169.2,2.97,3.3,42.06,101.6,209,116,31,6,40,1,15,7,37,25,1,11,5,8.6,-4.9,15.0,2.1,-13.9,-14.4,-13.1,-14.2
GHCND:USC00295084,LOS ALAMOS NM US,20101023,4,2,1,-4321,-4321,-4321,0,0,0,3,3,2,1,-4321,-4321,-4321,0,0,0,1,1,2,4,6,7,10,0.13,-1692,-169.2,0.30,-1692,-169.2,0.74,-1692,-169.2,3.07,3.6,42.16,101.9,208,115,31,6,42,1,15,7,39,26,1,11,5,8.4,-4.9,14.8,1.9,-13.9,-14.4,-13.0,-14.1
GHCND:USC00295084,LOS ALAMOS NM US,20101024,4,2,1,-4321,-4321,-4321,0,0,0,3,3,2,1,-4321,-4321,-4321,0,0,0,1,1,3,5,6,7,10,0.13,-1692,-169.2,0.30,-1692,-169.2,0.74,-1692,-169.2,3.20,3.8,42.29,102.1,206,114,30,6,43,1,15,7,40,27,1,11,5,8.2,-4.9,14.6,1.8,-13.9,-14.4,-13.0,-14.1
GHCND:USC00295084,LOS ALAMOS NM US,20101025,4,2,1,-4321,-4321,-4321,0,0,0,3,3,2,1,-4321,-4321,-4321,0,0,0,1,1,3,5,6,8,11,0.10,-1692,-169.2,0.30,-1692,-169.2,0.74,-1692,-169.2,3.30,4.1,42.39,102.4,205,112,30,6,45,1,16,7,42,28,1,11,5,8.0,-5.0,14.4,1.6,-13.8,-14.4,-12.9,-14.1
GHCND:USC00295084,LOS ALAMOS NM US,20101026,4,2,1,-4321,-4321,-4321,0,0,0,3,2,2,1,-4321,-4321,-4321,0,0,0,1,1,3,5,6,8,11,0.10,-1692,-169.2,0.30,-1692,-169.2,0.74,-1692,-169.2,3.43,4.3,42.52,102.6,203,110,30,6,47,1,16,7,44,29,1,12,5,7.8,-5.1,14.2,1.4,-13.8,-14.4,-12.9,-14.1
GHCND:USC00295084,LOS ALAMOS NM US,20101027,4,2,1,-4321,-4321,-4321,0,0,0,3,2,2,1,-4321,-4321,-4321,0,0,0,1,2,3,5,6,8,11,0.10,-1692,-169.2,0.28,-1692,-169.2,0.74,-1692,-169.2,3.53,4.6,42.62,102.9,201,109,30,5,49,1,16,7,46,30,1,12,5,7.6,-5.1,13.9,1.3,-13.8,-14.4,-12.9,-14.1
GHCND:USC00295084,LOS ALAMOS NM US,20101028,4,2,1,-4321,-4321,-4321,0,0,0,3,2,2,1,-4321,-4321,-4321,0,0,0,1,2,3,6,7,8,11,0.10,-1692,-169.2,0.28,-1692,-169.2,0.74,-1692,-169.2,3.63,4.8,42.72,103.1,199,107,29,5,50,1,17,7,47,30,1,12,5,7.4,-5.1,13.8,1.1,-13.8,-14.4,-12.9,-14.1
GHCND:USC00295084,LOS ALAMOS NM US,20101029,3,2,1,-4321,-4321,-4321,0,0,0,3,2,2,1,-4321,-4321,-4321,0,0,0,1,2,3,6,7,8,11,0.10,-1692,-169.2,0.28,-1692,-169.2,0.74,-1692,-169.2,3.76,5.3,42.85,103.4,197,105,28,5,52,1,17,7,49,31,1,12,6,7.2,-5.2,13.6,0.9,-13.8,-14.4,-12.9,-14.1
GHCND:USC00295084,LOS ALAMOS NM US,20101030,3,2,1,-4321,-4321,-4321,0,0,0,3,2,2,1,-4321,-4321,-4321,0,0,0,1,2,3,6,7,8,11,0.10,-1692,-169.2,0.28,-1692,-169.2,0.74,-1692,-169.2,3.86,5.6,42.95,103.6,196,103,28,5,54,1,18,7,51,32,1,12,6,7.0,-5.2,13.3,0.7,-13.8,-14.4,-12.9,-14.1
GHCND:USC00295084,LOS ALAMOS NM US,20101031,3,2,1,-4321,-4321,-4321,0,0,0,2,2,2,1,-4321,-4321,-4321,0,0,0,1,2,3,6,7,9,12,0.10,-1692,-169.2,0.28,-1692,-169.2,0.71,-1692,-169.2,3.96,5.8,43.05,103.9,194,101,27,5,56,1,18,7,53,33,1,12,6,6.8,-5.2,13.1,0.6,-13.8,-14.4,-12.9,-14.1
GHCND:USC00295084,LOS ALAMOS NM US,20101101,3,1,1,-4321,-4321,0,0,0,0,2,2,1,1,-4321,-4321,0,0,0,0,1,2,4,6,7,9,12,0.10,-1692,-169.2,0.25,-1692,-169.2,0.71,-1692,-169.2,0.10,0.3,43.15,104.4,193,100,27,5,59,-9999,19,7,55,34,1,13,6,6.6,-5.3,12.8,0.4,-13.8,-14.4,-12.9,-14.1
GHCND:USC00295084,LOS ALAMOS NM US,20101102,3,1,1,-4321,-4321,0,0,0,0,2,2,1,1,-4321,-4321,0,0,0,0,1,2,4,7,7,9,12,0.10,-1692,-169.2,0.25,-1692,-169.2,0.71,-1692,-169.2,0.20,0.5,43.26,104.6,192,98,26,5,61,-9999,19,7,58,35,1,13,6,6.4,-5.3,12.6,0.2,-13.7,-14.4,-12.9,-14.1
GHCND:USC00295084,LOS ALAMOS NM US,20101103,3,1,-4321,-4321,-4321,0,0,0,0,2,2,1,-4321,-4321,-4321,0,0,0,0,1,2,4,7,8,9,12,0.10,-1692,-169.2,0.25,-1692,-169.2,0.71,-1692,-169.2,0.30,1.0,43.36,104.9,191,97,26,5,63,-9999,20,7,60,36,1,13,6,6.2,-5.4,12.4,0.0,-13.7,-14.4,-12.8,-14.0
GHCND:USC00295084,LOS ALAMOS NM US,20101104,3,1,-4321,-4321,-4321,0,0,0,0,2,2,1,-4321,-4321,-4321,0,0,0,0,1,2,4,7,8,9,12,0.10,-1692,-169.2,0.25,-1692,-169.2,0.71,-1692,-169.2,0.41,1.3,43.46,105.4,190,95,25,5,66,-9999,21,7,62,37,1,13,6,5.9,-5.4,12.2,-0.2,-13.7,-14.4,-12.8,-14.0
GHCND:USC00295084,LOS ALAMOS NM US,20101105,2,1,-4321,-4321,-4321,0,0,0,0,2,2,1,-4321,-4321,-4321,0,0,0,0,1,2,4,7,8,10,13,0.10,-1692,-169.2,0.25,-1692,-169.2,0.69,-1692,-169.2,0.51,1.5,43.56,105.7,189,93,25,5,69,-9999,22,7,64,38,1,14,6,5.8,-5.4,11.9,-0.4,-13.7,-14.4,-12.8,-14.0
GHCND:USC00295084,LOS ALAMOS NM US,20101106,2,1,-4321,-4321,-4321,0,0,0,0,2,2,1,-4321,-4321,-4321,0,0,0,0,1,3,4,7,8,10,13,0.10,-1692,-169.2,0.23,-1692,-169.2,0.69,-1692,-169.2,0.61,1.8,43.66,105.9,189,92,24,5,71,-9999,23,8,66,39,1,14,7,5.6,-5.5,11.7,-0.6,-13.7,-14.4,-12.8,-14.0
GHCND:USC00295084,LOS ALAMOS NM US,20101107,2,1,-4321,-4321,-4321,0,0,0,0,2,2,1,-4321,-4321,-4321,0,0,0,0,1,3,5,7,8,10,13,0.10,-1692,-169.2,0.23,-1692,-169.2,0.69,-1692,-169.2,0.69,2.3,43.74,106.2,188,90,24,5,74,-9999,25,8,68,40,1,14,7,5.3,-5.6,11.4,-0.8,-13.7,-14.4,-12.8,-14.0
GHCND:USC00295084,LOS ALAMOS NM US,20101108,2,1,-4321,-4321,0,0,0,0,0,2,1,1,-4321,-4321,0,0,0,0,0,1,3,5,8,9,11,13,0.08,-1692,-169.2,0.23,-1692,-169.2,0.66,-1692,-169.2,0.79,2.5,43.84,106.4,188,89,24,5,78,-9999,26,8,70,41,1,15,7,5.1,-5.6,11.2,-1.0,-13.7,-14.4,-12.8,-14.0
GHCND:USC00295084,LOS ALAMOS NM US,20101109,2,1,-4321,-4321,0,0,0,0,0,2,1,1,-4321,-4321,0,0,0,0,0,2,3,5,8,9,11,13,0.08,-1692,-169.2,0.23,-1692,-169.2,0.66,-1692,-169.2,0.86,2.8,43.92,106.9,187,88,23,5,81,-9999,28,9,72,42,1,15,7,4.8,-5.7,10.9,-1.2,-13.7,-14.4,-12.8,-14.0
GHCND:USC00295084,LOS ALAMOS NM US,20101110,2,1,-4321,0,0,0,0,0,0,2,1,1,-4321,0,0,0,0,0,0,2,3,6,8,9,11,14,0.08,-1692,-169.2,0.23,-1692,-169.2,0.66,-1692,-169.2,0.97,3.0,44.02,107.2,187,87,23,5,85,-9999,30,10,74,44,1,15,7,4.6,-5.7,10.7,-1.4,-13.7,-14.4,-12.8,-14.0
GHCND:USC00295084,LOS ALAMOS NM US,20101111,2,1,-4321,0,0,0,0,0,0,2,1,1,-4321,0,0,0,0,0,0,2,3,6,8,9,11,14,0.08,-1692,-169.2,0.20,-1692,-169.2,0.66,-1692,-169.2,1.04,3.6,44.09,107.4,186,86,23,5,89,-9999,32,11,76,45,1,16,7,4.4,-5.8,10.4,-1.6,-13.7,-14.5,-12.9,-14.0
GHCND:USC00295084,LOS ALAMOS NM US,20101112,2,1,-4321,0,0,0,0,0,0,1,1,1,-4321,0,0,0,0,0,0,2,3,6,9,10,12,14,0.08,-1692,-169.2,0.20,-1692,-169.2,0.66,-1692,-169.2,1.14,3.8,44.20,108.0,186,85,22,5,94,-9999,35,12,79,47,1,17,8,4.2,-5.8,10.1,-1.8,-13.7,-14.5,-12.9,-14.0
GHCND:USC00295084,LOS ALAMOS NM US,20101113,1,1,-4321,0,0,0,0,0,0,1,1,1,-4321,0,0,0,0,0,0,2,4,6,9,10,12,14,0.08,-1692,-169.2,0.20,-1692,-169.2,0.64,-1692,-169.2,1.22,4.1,44.27,108.2,185,84,22,5,99,-9999,38,13,81,48,1,17,8,3.9,-5.9,9.9,-2.1,-13.7,-14.5,-12.9,-13.9
GHCND:USC00295084,LOS ALAMOS NM US,20101114,1,1,-4321,0,0,0,0,0,0,1,1,1,-4321,0,0,0,0,0,0,2,4,6,9,10,12,14,0.08,-1692,-169.2,0.20,-1692,-169.2,0.64,-1692,-169.2,1.30,4.6,44.35,108.5,185,82,21,5,104,-9999,41,15,84,50,2,18,8,3.7,-5.9,9.6,-2.3,-13.7,-14.5,-12.9,-13.9
GHCND:USC00295084,LOS ALAMOS NM US,20101115,1,1,-4321,0,0,0,0,0,0,1,1,1,-4321,0,0,0,0,0,0,2,4,7,9,11,12,15,0.08,-1692,-169.2,0.20,-1692,-169.2,0.64,-1692,-169.2,1.37,4.8,44.42,109.0,184,82,21,5,110,-9999,44,17,86,51,2,18,8,3.4,-6.0,9.3,-2.4,-13.7,-14.5,-12.9,-13.9
GHCND:USC00295084,LOS ALAMOS NM US,20101116,1,-4321,-4321,0,0,0,0,0,0,1,1,-4321,-4321,0,0,0,0,0,0,2,4,7,9,11,12,15,0.08,-1692,-169.2,0.20,-1692,-169.2,0.61,-1692,-169.2,1.47,5.3,44.53,109.2,183,81,20,5,117,-9999,48,19,89,53,2,19,9,3.2,-6.0,9.1,-2.7,-13.7,-14.5,-12.9,-13.9
GHCND:USC00295084,LOS ALAMOS NM US,20101117,1,-4321,-4321,0,0,0,0,0,0,1,1,-4321,-4321,0,0,0,0,0,0,2,4,7,10,11,13,16,0.08,3,-169.2,0.20,5,-169.2,0.61,10,-169.2,1.55,5.8,44.60,109.7,183,80,20,5,123,-9999,52,22,91,54,2,20,9,2.9,-6.1,8.8,-2.9,-13.7,-14.6,-12.9,-13.9
GHCND:USC00295084,LOS ALAMOS NM US,20101118,1,-4321,-4321,0,0,0,0,0,0,1,1,-4321,-4321,0,0,0,0,0,0,3,4,7,10,11,13,16,0.08,3,-169.2,0.20,5,-169.2,0.61,10,-169.2,1.63,6.1,44.68,110.2,182,79,19,5,130,-9999,57,24,94,55,2,20,9,2.7,-6.1,8.6,-3.1,-13.7,-14.6,-12.9,-13.9
GHCND:USC00295084,LOS ALAMOS NM US,20101119,1,-4321,-4321,0,0,0,0,0,0,1,1,-4321,-4321,0,0,0,0,0,0,3,5,8,11,12,13,16,0.08,3,-169.2,0.20,5,-169.2,0.61,10,-169.2,1.68,6.6,44.73,110.5,182,79,19,5,138,-9999,61,27,96,57,2,21,9,2.5,-6.2,8.3,-3.3,-13.7,-14.6,-12.9,-13.9
GHCND:USC00295084,LOS ALAMOS NM US,20101120,1,-4321,-4321,0,0,0,0,0,0,1,1,-4321,-4321,0,0,0,0,0,0,3,5,8,11,12,13,16,0.08,3,-169.2,0.20,5,-169.2,0.61,10,-169.2,1.75,7.1,44.81,111.0,182,78,19,5,145,-9999,67,31,98,59,3,22,10,2.3,-6.2,8.0,-3.5,-13.7,-14.6,-12.9,-13.9
